matkul,nim,nilai_angka,user,item,rating
Interaksi Manusia dan Komputer,H1101201003,3.5,1020,45,0.875
Kepemimpinan dan Keterampilan Kerjasama Tim,H1101201003,4.0,1020,62,1.0
Kerja Praktek/KKN,H1101201003,4.0,1020,63,1.0
Kewarganegaraan,H1101201003,4.0,1020,64,1.0
Komunikasi Interpersonal,H1101201003,4.0,1020,70,1.0
Laporan Akhir Studi Independen,H1101201003,4.0,1020,74,1.0
Laporan Hasil Magang,H1101201003,4.0,1020,75,1.0
Manajemen Proyek SI,H1101201003,3.5,1020,88,0.875
Manajemen Resiko Teknologi Informasi,H1101201003,3.5,1020,91,0.875
Manajemen Sains,H1101201003,3.5,1020,92,0.875
Metodologi Penelitian dan Penulisan Ilmiah,H1101201003,3.0,1020,101,0.75
Pemrograman Berorientasi Objek,H1101201003,3.5,1020,112,0.875
Pemrograman Web II,H1101201003,4.0,1020,121,1.0
Pengelolaan Hubungan Pelanggan,H1101201003,4.0,1020,130,1.0
Presentasi Akhir Proyek,H1101201003,4.0,1020,156,1.0
Proyek Akhir Studi Independen,H1101201003,4.0,1020,160,1.0
Refleksi Diri pada Studi Independensi,H1101201003,4.0,1020,165,1.0
Rekayasa Perangkat Lunak,H1101201003,3.0,1020,166,0.75
Seminar,H1101201003,0.0,1020,172,0.0
Seminar Proposal Magang,H1101201003,4.0,1020,174,1.0
Sikap Kedisiplinan dan Tanggung Jawab,H1101201003,4.0,1020,176,1.0
Sistem Informasi Geografis Dasar,H1101201003,4.0,1020,183,1.0
Sistem Informasi Kesehatan,H1101201003,3.5,1020,185,0.875
Solusi dan Kontribusi pada Bidang Sistem Informasi,H1101201003,4.0,1020,195,1.0
Studi Literatur,H1101201003,4.0,1020,199,1.0
Tugas Akhir,H1101201003,4.0,1020,208,1.0
pemrograman Web I,H1101201003,4.0,1020,210,1.0
Analisis dan Perancangan Sistem Informasi,H1101201006,4.0,1021,7,1.0
Arsitektur Perusahaan,H1101201006,4.0,1021,10,1.0
Basis Data,H1101201006,3.0,1021,16,0.75
Berpikir Kritis dan Kreatif,H1101201006,4.0,1021,18,1.0
Desain dan Manajemen Jaringan,H1101201006,4.0,1021,30,1.0
Etika Profesi,H1101201006,4.0,1021,35,1.0
Implementasi Konsep Keilmuan,H1101201006,4.0,1021,42,1.0
Inovasi dan Kreatifitas Bisnis,H1101201006,3.5,1021,43,0.875
Interaksi Manusia dan Komputer,H1101201006,4.0,1021,45,1.0
Kerja Praktek/KKN,H1101201006,4.0,1021,63,1.0
Kewarganegaraan,H1101201006,4.0,1021,64,1.0
Laporan Akhir Studi Independen,H1101201006,4.0,1021,74,1.0
Laporan Kemajuan Bisnis,H1101201006,3.5,1021,76,0.875
Manajemen Data dan Informasi,H1101201006,4.0,1021,79,1.0
Manajemen Merk,H1101201006,3.5,1021,83,0.875
Manajemen Pemasaran Bisnis,H1101201006,3.5,1021,84,0.875
Manajemen Pengetahuan,H1101201006,3.5,1021,85,0.875
Manajemen Proyek SI,H1101201006,4.0,1021,88,1.0
Manajemen Sains,H1101201006,3.5,1021,92,0.875
Pemrograman Berorientasi Objek,H1101201006,3.5,1021,112,0.875
Pemrograman Web II,H1101201006,4.0,1021,121,1.0
Pengelolaan Hubungan Pelanggan,H1101201006,4.0,1021,130,1.0
Perencanaan dan Strategi Bisnis,H1101201006,3.5,1021,142,0.875
Presentasi Akhir Proyek,H1101201006,4.0,1021,156,1.0
Proyek Akhir Studi Independen,H1101201006,4.0,1021,160,1.0
Proyek Pengembangan Sistem Informasi,H1101201006,4.0,1021,161,1.0
Refleksi Diri pada Studi Independensi,H1101201006,4.0,1021,165,1.0
Rekayasa Perangkat Lunak,H1101201006,4.0,1021,166,1.0
Seminar,H1101201006,3.5,1021,172,0.875
Sikap Kedisiplinan dan Tanggung Jawab,H1101201006,4.0,1021,176,1.0
Sistem Informasi Akuntansi dan Keuangan,H1101201006,4.0,1021,180,1.0
Studi Kelayakan Bisnis,H1101201006,3.5,1021,197,0.875
Tata Kelola Keuangan Bisnis,H1101201006,3.5,1021,202,0.875
Tugas Akhir,H1101201006,4.0,1021,208,1.0
pemrograman Web I,H1101201006,4.0,1021,210,1.0
Analisis dan Perancangan Sistem Informasi,H1101201007,4.0,1022,7,1.0
Arsitektur Perusahaan,H1101201007,3.5,1022,10,0.875
Basis Data,H1101201007,4.0,1022,16,1.0
Berpikir Kritis dan Kreatif,H1101201007,4.0,1022,18,1.0
Desain dan Manajemen Jaringan,H1101201007,4.0,1022,30,1.0
E-Government,H1101201007,4.0,1022,33,1.0
Etika Profesi,H1101201007,4.0,1022,35,1.0
Implementasi Konsep Keilmuan,H1101201007,4.0,1022,42,1.0
Inovasi dan Kreatifitas Bisnis,H1101201007,4.0,1022,43,1.0
Interaksi Manusia dan Komputer,H1101201007,4.0,1022,45,1.0
Kerja Praktek/KKN,H1101201007,4.0,1022,63,1.0
Kewarganegaraan,H1101201007,4.0,1022,64,1.0
Laporan Akhir Studi Independen,H1101201007,4.0,1022,74,1.0
Laporan Kemajuan Bisnis,H1101201007,4.0,1022,76,1.0
Manajemen Merk,H1101201007,4.0,1022,83,1.0
Manajemen Pemasaran Bisnis,H1101201007,4.0,1022,84,1.0
Manajemen Pengetahuan,H1101201007,4.0,1022,85,1.0
Manajemen Proyek SI,H1101201007,3.5,1022,88,0.875
Manajemen Resiko Teknologi Informasi,H1101201007,4.0,1022,91,1.0
Manajemen Sains,H1101201007,4.0,1022,92,1.0
Metodologi Penelitian dan Penulisan Ilmiah,H1101201007,3.0,1022,101,0.75
Pemrograman Berorientasi Objek,H1101201007,3.0,1022,112,0.75
Pemrograman Web II,H1101201007,4.0,1022,121,1.0
Pengelolaan Hubungan Pelanggan,H1101201007,4.0,1022,130,1.0
Perencanaan dan Strategi Bisnis,H1101201007,4.0,1022,142,1.0
Presentasi Akhir Proyek,H1101201007,4.0,1022,156,1.0
Proyek Akhir Studi Independen,H1101201007,4.0,1022,160,1.0
Refleksi Diri pada Studi Independensi,H1101201007,4.0,1022,165,1.0
Rekayasa Perangkat Lunak,H1101201007,3.0,1022,166,0.75
Seminar,H1101201007,0.0,1022,172,0.0
Sikap Kedisiplinan dan Tanggung Jawab,H1101201007,4.0,1022,176,1.0
Sistem Informasi Geografis Dasar,H1101201007,3.0,1022,183,0.75
Skripsi,H1101201007,3.5,1022,194,0.875
Studi Kelayakan Bisnis,H1101201007,4.0,1022,197,1.0
Tata Kelola Keuangan Bisnis,H1101201007,4.0,1022,202,1.0
pemrograman Web I,H1101201007,4.0,1022,210,1.0
Analisis dan Perancangan Sistem Informasi,H1101201008,4.0,1023,7,1.0
Arsitektur Perusahaan,H1101201008,4.0,1023,10,1.0
Basis Data,H1101201008,3.0,1023,16,0.75
Berpikir Kritis dan Kreatif,H1101201008,4.0,1023,18,1.0
Desain dan Manajemen Jaringan,H1101201008,4.0,1023,30,1.0
E-Government,H1101201008,4.0,1023,33,1.0
Etika Profesi,H1101201008,4.0,1023,35,1.0
Implementasi Konsep Keilmuan,H1101201008,4.0,1023,42,1.0
Inovasi dan Kreatifitas Bisnis,H1101201008,4.0,1023,43,1.0
Interaksi Manusia dan Komputer,H1101201008,4.0,1023,45,1.0
Kerja Praktek/KKN,H1101201008,4.0,1023,63,1.0
Kewarganegaraan,H1101201008,4.0,1023,64,1.0
Laporan Akhir Studi Independen,H1101201008,4.0,1023,74,1.0
Laporan Kemajuan Bisnis,H1101201008,4.0,1023,76,1.0
Manajemen Merk,H1101201008,4.0,1023,83,1.0
Manajemen Pemasaran Bisnis,H1101201008,4.0,1023,84,1.0
Manajemen Pengetahuan,H1101201008,3.5,1023,85,0.875
Manajemen Proyek SI,H1101201008,4.0,1023,88,1.0
Manajemen Sains,H1101201008,4.0,1023,92,1.0
Pemrograman Berorientasi Objek,H1101201008,2.0,1023,112,0.5
Pemrograman Web II,H1101201008,4.0,1023,121,1.0
Pengelolaan Hubungan Pelanggan,H1101201008,4.0,1023,130,1.0
Perencanaan dan Strategi Bisnis,H1101201008,4.0,1023,142,1.0
Presentasi Akhir Proyek,H1101201008,4.0,1023,156,1.0
Proyek Akhir Studi Independen,H1101201008,4.0,1023,160,1.0
Proyek Pengembangan Sistem Informasi,H1101201008,4.0,1023,161,1.0
Refleksi Diri pada Studi Independensi,H1101201008,4.0,1023,165,1.0
Rekayasa Perangkat Lunak,H1101201008,3.5,1023,166,0.875
Seminar,H1101201008,3.0,1023,172,0.75
Sikap Kedisiplinan dan Tanggung Jawab,H1101201008,4.0,1023,176,1.0
Sistem Informasi Akuntansi dan Keuangan,H1101201008,4.0,1023,180,1.0
Studi Kelayakan Bisnis,H1101201008,4.0,1023,197,1.0
Tata Kelola Keuangan Bisnis,H1101201008,4.0,1023,202,1.0
pemrograman Web I,H1101201008,4.0,1023,210,1.0
Analisis dan Perancangan Sistem Informasi,H1101201009,4.0,1024,7,1.0
Arsitektur Perusahaan,H1101201009,3.5,1024,10,0.875
Basis Data,H1101201009,3.5,1024,16,0.875
Berpikir Kritis dan Kreatif,H1101201009,4.0,1024,18,1.0
Desain dan Manajemen Jaringan,H1101201009,4.0,1024,30,1.0
E-Business,H1101201009,3.5,1024,32,0.875
Etika Profesi,H1101201009,4.0,1024,35,1.0
Implementasi Konsep Keilmuan,H1101201009,4.0,1024,42,1.0
Inovasi dan Kreatifitas Bisnis,H1101201009,4.0,1024,43,1.0
Interaksi Manusia dan Komputer,H1101201009,4.0,1024,45,1.0
Kerja Praktek/KKN,H1101201009,4.0,1024,63,1.0
Kewarganegaraan,H1101201009,4.0,1024,64,1.0
Laporan Akhir Studi Independen,H1101201009,4.0,1024,74,1.0
Laporan Kemajuan Bisnis,H1101201009,4.0,1024,76,1.0
Manajemen Merk,H1101201009,4.0,1024,83,1.0
Manajemen Pemasaran Bisnis,H1101201009,4.0,1024,84,1.0
Manajemen Pengetahuan,H1101201009,4.0,1024,85,1.0
Manajemen Proyek SI,H1101201009,4.0,1024,88,1.0
Manajemen Resiko Teknologi Informasi,H1101201009,4.0,1024,91,1.0
Manajemen Sains,H1101201009,4.0,1024,92,1.0
Metodologi Penelitian dan Penulisan Ilmiah,H1101201009,4.0,1024,101,1.0
Pemrograman Berorientasi Objek,H1101201009,4.0,1024,112,1.0
Pemrograman Web II,H1101201009,4.0,1024,121,1.0
Pengelolaan Hubungan Pelanggan,H1101201009,4.0,1024,130,1.0
Perencanaan Strategis SI/TI,H1101201009,4.0,1024,141,1.0
Perencanaan dan Strategi Bisnis,H1101201009,4.0,1024,142,1.0
Presentasi Akhir Proyek,H1101201009,4.0,1024,156,1.0
Proyek Akhir Studi Independen,H1101201009,4.0,1024,160,1.0
Refleksi Diri pada Studi Independensi,H1101201009,4.0,1024,165,1.0
Rekayasa Perangkat Lunak,H1101201009,4.0,1024,166,1.0
Seminar,H1101201009,3.5,1024,172,0.875
Sikap Kedisiplinan dan Tanggung Jawab,H1101201009,4.0,1024,176,1.0
Studi Kelayakan Bisnis,H1101201009,4.0,1024,197,1.0
Tata Kelola Keuangan Bisnis,H1101201009,4.0,1024,202,1.0
Tugas Akhir,H1101201009,4.0,1024,208,1.0
pemrograman Web I,H1101201009,4.0,1024,210,1.0
Analisis dan Perancangan Sistem Informasi,H1101201010,3.5,1025,7,0.875
Aplikasi Multimedia,H1101201010,4.0,1025,8,1.0
Arsitektur Perusahaan,H1101201010,3.0,1025,10,0.75
Basis Data,H1101201010,3.0,1025,16,0.75
Data Mining,H1101201010,3.5,1025,27,0.875
Data Warehouse,H1101201010,4.0,1025,28,1.0
Desain dan Manajemen Jaringan,H1101201010,4.0,1025,30,1.0
Etika Profesi,H1101201010,4.0,1025,35,1.0
Gagasan dan Solusi Isu Pembangunan Desa,H1101201010,4.0,1025,41,1.0
Integrasi Aplikasi Korporasi,H1101201010,3.5,1025,44,0.875
Interaksi Manusia dan Komputer,H1101201010,3.5,1025,45,0.875
Keamanan Informasi,H1101201010,4.0,1025,54,1.0
Kecerdasan Bisnis,H1101201010,4.0,1025,58,1.0
Kerja Praktek/KKN,H1101201010,4.0,1025,63,1.0
Kewarganegaraan,H1101201010,4.0,1025,64,1.0
Laporan Akhir Proyek,H1101201010,4.0,1025,73,1.0
Manajemen Pemasaran Bisnis,H1101201010,4.0,1025,84,1.0
Manajemen Proyek SI,H1101201010,3.5,1025,88,0.875
Manajemen Sains,H1101201010,3.5,1025,92,0.875
Metodologi Penelitian dan Penulisan Ilmiah,H1101201010,2.0,1025,101,0.5
Monitoring dan Evaluasi Pembangunan Desa,H1101201010,4.0,1025,103,1.0
Pemrograman Berorientasi Objek,H1101201010,2.5,1025,112,0.625
Pemrograman Web II,H1101201010,4.0,1025,121,1.0
Pengelolaan Hubungan Pelanggan,H1101201010,3.5,1025,130,0.875
Presentasi Hasil Pembangunan Desa,H1101201010,4.0,1025,157,1.0
Rekayasa Perangkat Lunak,H1101201010,3.5,1025,166,0.875
Seminar,H1101201010,3.0,1025,172,0.75
Seminar Proposal Kegiatan Pembangunan Desa,H1101201010,4.0,1025,173,1.0
Sistem Informasi Geografis Dasar,H1101201010,3.0,1025,183,0.75
Sistem Pendukung Keputusan,H1101201010,3.5,1025,191,0.875
Skripsi,H1101201010,3.0,1025,194,0.75
Studi Kelayakan Desa,H1101201010,4.0,1025,198,1.0
Survey dan Observasi Desa,H1101201010,4.0,1025,201,1.0
Tata Kelola dan Audit SI,H1101201010,4.0,1025,203,1.0
Tugas Akhir,H1101201010,3.0,1025,208,0.75
pemrograman Web I,H1101201010,3.5,1025,210,0.875
Analisis dan Perancangan Sistem Informasi,H1101201011,3.5,1026,7,0.875
Arsitektur Perusahaan,H1101201011,3.5,1026,10,0.875
Basis Data,H1101201011,3.5,1026,16,0.875
Data Warehouse,H1101201011,3.5,1026,28,0.875
Desain dan Manajemen Jaringan,H1101201011,4.0,1026,30,1.0
E-Business,H1101201011,3.0,1026,32,0.75
Etika Profesi,H1101201011,4.0,1026,35,1.0
Gagasan dan Solusi Isu Pembangunan Desa,H1101201011,4.0,1026,41,1.0
Integrasi Aplikasi Korporasi,H1101201011,4.0,1026,44,1.0
Interaksi Manusia dan Komputer,H1101201011,4.0,1026,45,1.0
Keamanan Informasi,H1101201011,4.0,1026,54,1.0
Kecerdasan Bisnis,H1101201011,4.0,1026,58,1.0
Kerja Praktek/KKN,H1101201011,4.0,1026,63,1.0
Kewarganegaraan,H1101201011,4.0,1026,64,1.0
Laporan Akhir Proyek,H1101201011,4.0,1026,73,1.0
Manajemen Pemasaran Bisnis,H1101201011,3.5,1026,84,0.875
Manajemen Pengetahuan,H1101201011,3.5,1026,85,0.875
Manajemen Proyek SI,H1101201011,4.0,1026,88,1.0
Manajemen Resiko Teknologi Informasi,H1101201011,4.0,1026,91,1.0
Manajemen Sains,H1101201011,4.0,1026,92,1.0
Metodologi Penelitian dan Penulisan Ilmiah,H1101201011,3.5,1026,101,0.875
Monitoring dan Evaluasi Pembangunan Desa,H1101201011,4.0,1026,103,1.0
Pemrograman Berorientasi Objek,H1101201011,4.0,1026,112,1.0
Pemrograman Web II,H1101201011,4.0,1026,121,1.0
Pengelolaan Hubungan Pelanggan,H1101201011,4.0,1026,130,1.0
Perencanaan Strategis SI/TI,H1101201011,3.5,1026,141,0.875
Presentasi Hasil Pembangunan Desa,H1101201011,4.0,1026,157,1.0
Rekayasa Perangkat Lunak,H1101201011,4.0,1026,166,1.0
Seminar,H1101201011,0.0,1026,172,0.0
Seminar Proposal Kegiatan Pembangunan Desa,H1101201011,4.0,1026,173,1.0
Sistem Informasi Geografis Dasar,H1101201011,3.5,1026,183,0.875
Studi Kelayakan Desa,H1101201011,4.0,1026,198,1.0
Survey dan Observasi Desa,H1101201011,4.0,1026,201,1.0
Tata Kelola dan Audit SI,H1101201011,4.0,1026,203,1.0
Tugas Akhir,H1101201011,3.5,1026,208,0.875
pemrograman Web I,H1101201011,4.0,1026,210,1.0
Analisis dan Perancangan Sistem Informasi,H1101201012,4.0,1027,7,1.0
Aplikasi Multimedia,H1101201012,4.0,1027,8,1.0
Arsitektur Perusahaan,H1101201012,4.0,1027,10,1.0
Basis Data,H1101201012,3.5,1027,16,0.875
Berpikir Kritis dan Kreatif,H1101201012,4.0,1027,18,1.0
Desain dan Manajemen Jaringan,H1101201012,4.0,1027,30,1.0
Etika Profesi,H1101201012,4.0,1027,35,1.0
Implementasi Konsep Keilmuan,H1101201012,4.0,1027,42,1.0
Inovasi dan Kreatifitas Bisnis,H1101201012,4.0,1027,43,1.0
Interaksi Manusia dan Komputer,H1101201012,3.5,1027,45,0.875
Kerja Praktek/KKN,H1101201012,4.0,1027,63,1.0
Kewarganegaraan,H1101201012,4.0,1027,64,1.0
Laporan Akhir Studi Independen,H1101201012,4.0,1027,74,1.0
Laporan Kemajuan Bisnis,H1101201012,4.0,1027,76,1.0
Manajemen Merk,H1101201012,4.0,1027,83,1.0
Manajemen Pemasaran Bisnis,H1101201012,4.0,1027,84,1.0
Manajemen Proyek SI,H1101201012,4.0,1027,88,1.0
Manajemen Sains,H1101201012,4.0,1027,92,1.0
Metodologi Penelitian dan Penulisan Ilmiah,H1101201012,4.0,1027,101,1.0
Pemrograman Berorientasi Objek,H1101201012,4.0,1027,112,1.0
Pemrograman Web II,H1101201012,4.0,1027,121,1.0
Pengelolaan Hubungan Pelanggan,H1101201012,4.0,1027,130,1.0
Perencanaan Strategis SI/TI,H1101201012,4.0,1027,141,1.0
Perencanaan dan Strategi Bisnis,H1101201012,4.0,1027,142,1.0
Presentasi Akhir Proyek,H1101201012,4.0,1027,156,1.0
Proyek Akhir Studi Independen,H1101201012,4.0,1027,160,1.0
Refleksi Diri pada Studi Independensi,H1101201012,4.0,1027,165,1.0
Rekayasa Perangkat Lunak,H1101201012,4.0,1027,166,1.0
Seminar,H1101201012,3.5,1027,172,0.875
Sikap Kedisiplinan dan Tanggung Jawab,H1101201012,4.0,1027,176,1.0
Sistem Informasi Kesehatan,H1101201012,3.5,1027,185,0.875
Sistem Pendukung Keputusan,H1101201012,4.0,1027,191,1.0
Studi Kelayakan Bisnis,H1101201012,4.0,1027,197,1.0
Tata Kelola Keuangan Bisnis,H1101201012,4.0,1027,202,1.0
Tugas Akhir,H1101201012,4.0,1027,208,1.0
pemrograman Web I,H1101201012,4.0,1027,210,1.0
Analisis dan Perancangan Sistem Informasi,H1101201013,4.0,1028,7,1.0
Arsitektur Perusahaan,H1101201013,3.0,1028,10,0.75
Basis Data,H1101201013,4.0,1028,16,1.0
Data Mining,H1101201013,4.0,1028,27,1.0
Data Warehouse,H1101201013,4.0,1028,28,1.0
Desain dan Manajemen Jaringan,H1101201013,4.0,1028,30,1.0
E-Business,H1101201013,3.0,1028,32,0.75
Etika Profesi,H1101201013,4.0,1028,35,1.0
Gagasan dan Solusi Isu Pembangunan Desa,H1101201013,4.0,1028,41,1.0
Integrasi Aplikasi Korporasi,H1101201013,4.0,1028,44,1.0
Interaksi Manusia dan Komputer,H1101201013,3.5,1028,45,0.875
Kecerdasan Bisnis,H1101201013,4.0,1028,58,1.0
Kerja Praktek/KKN,H1101201013,4.0,1028,63,1.0
Kewarganegaraan,H1101201013,4.0,1028,64,1.0
Laporan Akhir Proyek,H1101201013,4.0,1028,73,1.0
Manajemen Pemasaran Bisnis,H1101201013,3.0,1028,84,0.75
Manajemen Proyek SI,H1101201013,3.5,1028,88,0.875
Manajemen Sains,H1101201013,4.0,1028,92,1.0
Metodologi Penelitian dan Penulisan Ilmiah,H1101201013,2.5,1028,101,0.625
Monitoring dan Evaluasi Pembangunan Desa,H1101201013,4.0,1028,103,1.0
Pemrograman Berorientasi Objek,H1101201013,3.5,1028,112,0.875
Pemrograman Web II,H1101201013,4.0,1028,121,1.0
Pengelolaan Hubungan Pelanggan,H1101201013,4.0,1028,130,1.0
Perencanaan Strategis SI/TI,H1101201013,4.0,1028,141,1.0
Presentasi Hasil Pembangunan Desa,H1101201013,4.0,1028,157,1.0
Rekayasa Perangkat Lunak,H1101201013,3.5,1028,166,0.875
Seminar,H1101201013,3.5,1028,172,0.875
Seminar Proposal Kegiatan Pembangunan Desa,H1101201013,4.0,1028,173,1.0
Sistem Informasi Akuntansi dan Keuangan,H1101201013,3.5,1028,180,0.875
Sistem Informasi Kesehatan,H1101201013,3.5,1028,185,0.875
Studi Kelayakan Desa,H1101201013,4.0,1028,198,1.0
Survey dan Observasi Desa,H1101201013,4.0,1028,201,1.0
Tata Kelola dan Audit SI,H1101201013,4.0,1028,203,1.0
Tugas Akhir,H1101201013,4.0,1028,208,1.0
pemrograman Web I,H1101201013,4.0,1028,210,1.0
Analisis dan Perancangan Sistem Informasi,H1101201014,4.0,1029,7,1.0
Arsitektur Perusahaan,H1101201014,4.0,1029,10,1.0
Basis Data,H1101201014,3.5,1029,16,0.875
Data Mining,H1101201014,3.5,1029,27,0.875
Data Warehouse,H1101201014,4.0,1029,28,1.0
Desain dan Manajemen Jaringan,H1101201014,4.0,1029,30,1.0
E-Business,H1101201014,3.5,1029,32,0.875
Etika Profesi,H1101201014,4.0,1029,35,1.0
Interaksi Manusia dan Komputer,H1101201014,4.0,1029,45,1.0
Kepemimpinan dan Keterampilan Kerjasama Tim,H1101201014,4.0,1029,62,1.0
Kerja Praktek/KKN,H1101201014,4.0,1029,63,1.0
Kewarganegaraan,H1101201014,4.0,1029,64,1.0
Komunikasi Interpersonal,H1101201014,4.0,1029,70,1.0
Laporan Hasil Magang,H1101201014,4.0,1029,75,1.0
Laporan Kemajuan Bisnis,H1101201014,4.0,1029,76,1.0
Manajemen Merk,H1101201014,4.0,1029,83,1.0
Manajemen Pemasaran Bisnis,H1101201014,4.0,1029,84,1.0
Manajemen Proyek SI,H1101201014,4.0,1029,88,1.0
Manajemen Sains,H1101201014,4.0,1029,92,1.0
Metodologi Penelitian dan Penulisan Ilmiah,H1101201014,3.0,1029,101,0.75
Pemrograman Berorientasi Objek,H1101201014,3.5,1029,112,0.875
Pemrograman Web II,H1101201014,4.0,1029,121,1.0
Pengelolaan Hubungan Pelanggan,H1101201014,4.0,1029,130,1.0
Perencanaan Strategis SI/TI,H1101201014,4.0,1029,141,1.0
Perencanaan dan Strategi Bisnis,H1101201014,4.0,1029,142,1.0
Rekayasa Perangkat Lunak,H1101201014,3.5,1029,166,0.875
Seminar,H1101201014,0.0,1029,172,0.0
Seminar Proposal Magang,H1101201014,4.0,1029,174,1.0
Solusi dan Kontribusi pada Bidang Sistem Informasi,H1101201014,4.0,1029,195,1.0
Studi Kelayakan Bisnis,H1101201014,4.0,1029,197,1.0
Studi Literatur,H1101201014,4.0,1029,199,1.0
Tata Kelola Keuangan Bisnis,H1101201014,4.0,1029,202,1.0
Tugas Akhir,H1101201014,3.5,1029,208,0.875
pemrograman Web I,H1101201014,4.0,1029,210,1.0
Analisis dan Perancangan Sistem Informasi,H1101201015,3.5,1030,7,0.875
Arsitektur Perusahaan,H1101201015,3.0,1030,10,0.75
Basis Data,H1101201015,4.0,1030,16,1.0
Desain dan Manajemen Jaringan,H1101201015,4.0,1030,30,1.0
Etika Profesi,H1101201015,4.0,1030,35,1.0
Gagasan dan Solusi Isu Pembangunan Desa,H1101201015,4.0,1030,41,1.0
Inovasi dan Kreatifitas Bisnis,H1101201015,3.0,1030,43,0.75
Interaksi Manusia dan Komputer,H1101201015,3.5,1030,45,0.875
Kewarganegaraan,H1101201015,4.0,1030,64,1.0
Laporan Akhir Proyek,H1101201015,4.0,1030,73,1.0
Laporan Kemajuan Bisnis,H1101201015,3.0,1030,76,0.75
Manajemen Merk,H1101201015,3.0,1030,83,0.75
Manajemen Pemasaran Bisnis,H1101201015,3.0,1030,84,0.75
Manajemen Proyek SI,H1101201015,2.5,1030,88,0.625
Manajemen Resiko Teknologi Informasi,H1101201015,4.0,1030,91,1.0
Manajemen Sains,H1101201015,2.5,1030,92,0.625
Monitoring dan Evaluasi Pembangunan Desa,H1101201015,4.0,1030,103,1.0
Pemrograman Berorientasi Objek,H1101201015,2.5,1030,112,0.625
Pemrograman Komputer,H1101201015,3.5,1030,115,0.875
Pemrograman Web II,H1101201015,4.0,1030,121,1.0
Pengelolaan Hubungan Pelanggan,H1101201015,3.5,1030,130,0.875
Perencanaan dan Strategi Bisnis,H1101201015,3.0,1030,142,0.75
Praktikum Pemrograman Komputer,H1101201015,3.0,1030,151,0.75
Presentasi Hasil Pembangunan Desa,H1101201015,4.0,1030,157,1.0
Rekayasa Perangkat Lunak,H1101201015,2.5,1030,166,0.625
Seminar Proposal Kegiatan Pembangunan Desa,H1101201015,4.0,1030,173,1.0
Sistem Informasi Kesehatan,H1101201015,3.0,1030,185,0.75
Studi Kelayakan Bisnis,H1101201015,3.0,1030,197,0.75
Studi Kelayakan Desa,H1101201015,4.0,1030,198,1.0
Survey dan Observasi Desa,H1101201015,4.0,1030,201,1.0
Tata Kelola Keuangan Bisnis,H1101201015,3.0,1030,202,0.75
Tata Kelola dan Audit SI,H1101201015,4.0,1030,203,1.0
pemrograman Web I,H1101201015,3.5,1030,210,0.875
Analisis dan Perancangan Sistem Informasi,H1101201016,4.0,1031,7,1.0
Arsitektur Perusahaan,H1101201016,3.5,1031,10,0.875
Basis Data,H1101201016,4.0,1031,16,1.0
Berpikir Kritis dan Kreatif,H1101201016,4.0,1031,18,1.0
Desain dan Manajemen Jaringan,H1101201016,4.0,1031,30,1.0
Etika Profesi,H1101201016,4.0,1031,35,1.0
Implementasi Konsep Keilmuan,H1101201016,4.0,1031,42,1.0
Inovasi dan Kreatifitas Bisnis,H1101201016,4.0,1031,43,1.0
Interaksi Manusia dan Komputer,H1101201016,4.0,1031,45,1.0
Kerja Praktek/KKN,H1101201016,4.0,1031,63,1.0
Kewarganegaraan,H1101201016,4.0,1031,64,1.0
Laporan Akhir Studi Independen,H1101201016,4.0,1031,74,1.0
Laporan Kemajuan Bisnis,H1101201016,4.0,1031,76,1.0
Manajemen Kualitas Teknologi Informasi,H1101201016,2.0,1031,82,0.5
Manajemen Merk,H1101201016,4.0,1031,83,1.0
Manajemen Pemasaran Bisnis,H1101201016,4.0,1031,84,1.0
Manajemen Pengetahuan,H1101201016,4.0,1031,85,1.0
Manajemen Proyek SI,H1101201016,4.0,1031,88,1.0
Manajemen Sains,H1101201016,4.0,1031,92,1.0
Metodologi Penelitian dan Penulisan Ilmiah,H1101201016,4.0,1031,101,1.0
Pemrograman Berorientasi Objek,H1101201016,3.0,1031,112,0.75
Pemrograman Web II,H1101201016,4.0,1031,121,1.0
Pengelolaan Hubungan Pelanggan,H1101201016,4.0,1031,130,1.0
Perencanaan dan Strategi Bisnis,H1101201016,4.0,1031,142,1.0
Presentasi Akhir Proyek,H1101201016,4.0,1031,156,1.0
Proyek Akhir Studi Independen,H1101201016,4.0,1031,160,1.0
Refleksi Diri pada Studi Independensi,H1101201016,4.0,1031,165,1.0
Rekayasa Perangkat Lunak,H1101201016,3.5,1031,166,0.875
Seminar,H1101201016,0.0,1031,172,0.0
Sikap Kedisiplinan dan Tanggung Jawab,H1101201016,4.0,1031,176,1.0
Sistem Informasi Geografis Dasar,H1101201016,3.5,1031,183,0.875
Studi Kelayakan Bisnis,H1101201016,4.0,1031,197,1.0
